"CAS","LogBCF","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","ExactMolWt","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","FractionCSP3","HallKierAlpha","HeavyAtomCount","HeavyAtomMolWt","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","MaxAbsEStateIndex","MaxAbsPartialCharge","MaxEStateIndex","MaxPartialCharge","MinAbsEStateIndex","MinAbsPartialCharge","MinEStateIndex","MinPartialCharge","MolLogP","MolMR","MolWt","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRadicalElectrons","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","NumValenceElectrons","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","RingCount","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","qed"
"2497_07_6",0,3.95605873215453,225.171783964416,11.734204518682,9.43223724421587,12.776154177999,7.07582736545682,4.9616594265406,10.6785272841439,2.54861202999645,10.8434409848512,1.45680714108371,8.58042164092467,0.814386186660088,6.94902873287256,16.4931066436824,4.20889849216447,0,0,24.7194711425194,5.75285360674679,11.3817247961132,0,20.7712115990719,0,20.8543504120623,290.023394098,1.26666666666667,1.8,2.2,1,1.07,15,271.26,1476.72805753971,16.07,9.13661115277886,7.884027352891,104.060142984765,11.2078673784329,0.321967968288542,11.2078673784329,0.246844056032377,0.570580199672462,0.246844056032377,-2.17047981229529,-0.321967968288542,2.7857,73.5454,290.412,0,3,0,0,0,0,0,0,5,0,7,0,9,0,0,0,92,9.04749432342363,0,0,5.69353760077805,0,0,4.20889849216447,0,0,0,18.3054619958038,25.6543304880199,28.0581298631447,13.2137639290258,0,13.2563928155881,39.6816875284342,0,0,0,20.7712115990719,30.4723247492662,0,0,0,0,0,0,17.0752623968912,34.6812232414307,31.6539194549666,0,20.7712115990719,0,0,0,0,35.53,0,6.09419674351222,0,0,0,0,0,0,22.1139499874024,6.81963104686319,0.610197864145673
"2498_66_0",1.69,2.13785286608213,890.813740285068,13.6898699653825,10.589999272824,10.589999272824,9.7708569478291,6.47363243136607,6.47363243136607,4.9130909890241,4.9130909890241,3.8170276550508,3.8170276550508,2.86426311133316,2.86426311133316,0,9.58907436814364,0,11.5664898927299,22.253805966788,10.7724484289296,0,30.3318353423081,30.3318353423081,0,0,258.06807956,0.55,1.2,2,0,-2.74,20,248.196,71554.8671306272,11.1173938600757,3.87482114590893,1.33235191201684,115.217259132648,12.7152815570673,0.28856237885584,12.7152815570673,0.194640216830833,0.0629629629629627,0.194640216830833,-0.0685619803476945,-0.28856237885584,3.6152,77.255,258.276,0,2,1,0,1,3,0,3,2,0,2,0,0,0,0,0,94,0,0,11.5664898927299,0,0,0,9.58907436814364,0,0,0,54.5973036161545,16.8388154973912,22.253805966788,0,4,9.58907436814364,22.3389383216595,0,0,0,0,0,82.9174766514041,0,0,0,0,0,0,11.5664898927299,0,0,31.8428803349316,60.6636706846161,0,10.7724484289296,0,34.14,0,0,0,0,0,0,0,0,0,47.3333333333333,0.482526175441136
"2531_84_2",3.48,2.54587851871575,635.656722113374,10.2507123766271,8.69615242270663,8.69615242270663,7.34333659290053,5.22606774342517,5.22606774342517,4.01128855432604,4.01128855432604,2.90048043313907,2.90048043313907,2.13250503544379,2.13250503544379,0,0,0,0,0,0,27.1083483495562,0,0,61.5210408158451,0,192.093900384,0.666666666666667,1.4,2.33333333333333,0.0666666666666667,-1.82,15,180.165,4771.32978032474,8.48528519426955,3.09462344730913,1.29834653305251,89.159674297364,2.23787037037037,0.0616289927107556,2.23787037037037,-0.0105218993767609,1.31375283446712,0.0105218993767609,1.31375283446712,-0.0616289927107556,4.30142,66.191,192.261,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,60.1607551078515,28.4686340575498,0,0,3,0,21.5448968578592,0,0,0,6.92373719969062,0,60.1607551078515,0,0,0,0,0,0,0,0,6.92373719969062,5.563451491697,54.5973036161545,0,21.5448968578592,0,0,0,0,0,0,0,0,0,0,0,28.3333333333333,0.465683084899331
"2581_34_2",1.06,3.19606966212592,295.737202274223,8.43072142031815,5.94297457949652,5.94297457949652,5.10906090528062,3.05039583888265,3.05039583888265,2.22789935506781,2.22789935506781,1.37707268694682,1.37707268694682,0.844489060619666,0.844489060619666,4.92331104881767,10.1143182687656,0,11.4368981079675,5.563451491697,0,18.1991012053848,6.92373719969062,0,0,5.10652739484071,153.042593084,1.54545454545455,2.18181818181818,2.63636363636364,0.142857142857143,-1.58,11,146.081,252.107381443737,7.52615711252654,2.57403750435878,1.459531257097,63.2435547085894,10.2569822373394,0.50794771874175,10.2569822373394,0.27206512848249,0.0303703703703706,0.27206512848249,-0.477407407407408,-0.50794771874175,1.60882,39.4982,153.137,1,4,0,0,0,1,0,1,3,1,4,0,1,0,0,0,58,5.10652739484071,5.74951183328391,0,0,5.68738627468356,0,10.1143182687656,0,0,0,0,19.0564713366138,11.6298185601586,4.92331104881767,1,10.0298384436584,5.68738627468356,0,0,0,6.92373719969062,0,33.8768709658474,0,5.74951183328391,0,5.68738627468356,5.74951183328391,0,10.0298384436584,0,17.0380554684562,5.563451491697,18.1991012053848,0,0,0,63.37,0,0,0,0,0,0,0,0,0,35,0.491999924996355
"2597_03_7",1.69,3.00129927954814,444.302422121261,14.3031186194344,11.0679117346074,13.5953320874628,9.05899061305121,5.67455966262127,9.79744790011341,3.46054294834597,9.97765421018836,2.28471685807127,8.0832803187185,1.37545295419662,5.07675265748318,10.9434756307602,4.79453718407182,0,5.96930528795185,6.60688196451292,5.563451491697,25.6013198786682,6.92373719969062,30.3318353423081,0,25.5912133658623,320.030587654,1.31578947368421,1.89473684210526,2.36842105263158,0.416666666666667,-0.39,19,303.236,15862.1701562917,16.6637345513165,8.02186582197932,4.89427476820415,122.288166088011,12.070566893424,0.464894131969923,12.070566893424,0.32364611483171,0.3249644904258,0.32364611483171,-2.53111394557823,-0.464894131969923,3.5413,81.7100000000001,320.372,0,4,0,0,0,1,0,1,6,0,7,0,7,0,0,0,106,13.7843572772237,5.24993802998217,0,5.69353760077805,0,5.96930528795185,4.79453718407182,0,0,0,41.7135601384212,24.2940447800263,14.2195950825551,6.60688196451292,1,18.5788944612955,34.8514237734817,0,0,0,12.1736752296728,20.826477047068,35.895286834005,0,0,0,0,0,17.0752623968912,26.7957823350198,30.3857505499342,0,17.7371267213698,30.3318353423081,0,0,0,44.76,0,6.50604119425548,0,0,0,0,0,0,10.4522760770975,29.0139049508692,0.56545221249314
"2631_40_5",0.95,2.89726337924895,320.818499554078,10.5520417638778,8.70324792687586,8.70324792687586,6.64706570774141,4.63309837785949,4.63309837785949,3.33204617372618,3.33204617372618,1.94779900852258,1.94779900852258,1.20134675389307,1.20134675389307,6.09324007093841,4.79453718407182,0,0,11.6674178794453,5.563451491697,0,13.1140390511388,18.1991012053848,19.1642630033876,4.73686295380005,193.11027872,1.35714285714286,2,2.57142857142857,0.363636363636364,-1.51,14,178.126,1352.60539544715,10.570064051241,4.64975097096537,2.48704838702459,84.0810432046387,11.0226965230537,0.411848333359224,11.0226965230537,0.411848333359224,0.34338529856387,0.410058074578618,-0.432314814814814,-0.410058074578618,2.5282,55.6147,193.246,1,3,0,0,0,1,0,1,2,1,3,0,2,0,0,0,76,10.0536515578064,5.74951183328391,0,0,0,6.09324007093841,0,4.79453718407182,0,0,32.0465756047661,17.54772460632,7.04767198267719,0,1,9.53140013787187,6.09324007093841,0,5.31678860400633,0,19.7653804455426,7.04767198267719,29.8289197655434,0,5.74951183328391,10.0536515578064,4.79453718407182,5.74951183328391,0,13.1409120536156,0,0,25.3288319372396,24.2654682738464,0,0,0,38.33,0,0,0,0,0,0,0,0,0,33.3333333333333,0.783353648710398
"2655_14_3",0.4,2.8277507114795,300.450826335079,9.84493498269124,8.0485473884966,8.0485473884966,6.11339220293019,4.09442324326467,4.09442324326467,2.96293505184822,2.96293505184822,1.60987437779172,1.60987437779172,1.14989566880809,1.14989566880809,6.09324007093841,4.79453718407182,0,0,5.74951183328391,11.126902983394,7.04767198267719,0,32.0465756047661,5.31678860400633,4.73686295380005,179.094628656,1.23076923076923,1.76923076923077,2.23076923076923,0.3,-1.51,13,166.115,701.751225793342,9.57703220191471,3.93735957015939,2.78067067862949,77.7161010902421,10.8704743008314,0.411838655405969,10.8704743008314,0.411838655405969,0.439814814814815,0.410345009593213,-0.439814814814815,-0.410345009593213,2.02164,50.9997,179.219,1,3,0,0,0,1,0,1,2,1,3,0,1,0,0,0,70,10.0536515578064,5.74951183328391,0,0,0,6.09324007093841,0,4.79453718407182,0,0,6.06636706846161,37.1071115196985,7.04767198267719,0,1,9.53140013787187,6.09324007093841,0,5.31678860400633,0,13.8474743993812,7.04767198267719,29.3260041887788,0,5.74951183328391,10.0536515578064,4.79453718407182,5.74951183328391,0,13.1409120536156,0,13.8474743993812,11.126902983394,18.1991012053848,0,0,0,38.33,0,0,0,0,0,0,0,0,0,31.6666666666667,0.715837102429594
"2668_24_8",1.97,3.38704632901177,312.010065005209,9.30096490832122,6.06670557418113,8.33449241223649,5.57458606266997,2.98027621214924,4.11416963117692,2.03722138406738,3.20035045682644,1.32141737293605,2.5735437330827,0.719376311002093,1.30031955289322,0,5.10652739484071,0,26.5669236077918,0,0,13.1761646097391,0,0,0,39.5396826244976,225.93551244,1.25,1.83333333333333,2.33333333333333,0.142857142857143,-0.31,12,222.434,454.517503542737,9.77554319931565,3.60340092713819,1.55540763314579,84.6139228962415,9.30279320987654,0.503189562305097,9.30279320987654,0.177882981851107,0.000941358024691752,0.177882981851107,-0.200401234567901,-0.503189562305097,3.361,49.6888,227.474,1,2,0,0,0,1,0,1,2,1,5,0,1,0,0,0,66,9.84339034864075,5.02263331374133,11.4990236665678,0,0,0,0,0,0,0,34.8028196706975,0,6.06636706846161,17.1550641687602,1,9.84339034864075,34.8028196706975,0,0,0,0,7.10979754127753,21.1342670096856,0,11.4990236665678,4.73686295380005,0,11.4990236665678,34.8028196706975,12.2163249361182,0,0,0,6.06636706846161,15.067899941224,0,0,29.46,0,16.9152443940539,0,0,0,0,0,0,0,17.2514222726127,0.745579688798961
"2668_47_5",3.78,2.74562239850342,590.118482360206,15.836498814254,13.9886654798273,13.9886654798273,9.60419028116243,7.53899093865219,7.53899093865219,7.78599940658034,7.78599940658034,3.83306758507127,3.83306758507127,2.57516736449801,2.57516736449801,0,5.10652739484071,0,10.8299809387936,5.74951183328391,11.126902983394,11.126902983394,0,6.06636706846161,77.9406256089134,0,282.198365452,0.666666666666667,1.0952380952381,1.47619047619048,0.4,-1.76,21,256.219,30877.8382002594,15.625492665094,5.21566021587474,3.28973652422052,128.20226799293,10.7313980221718,0.507340287977277,10.7313980221718,0.122564565298771,0.0884189578609218,0.122564565298771,-0.088418957860922,-0.507340287977277,5.65420000000001,90.9428000000001,282.427,1,1,0,0,0,2,0,2,1,1,1,0,1,0,0,0,112,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,71.8742585404518,34.0896180591108,11.126902983394,0,2,5.10652739484071,0,0,0,0,52.3724041369373,0,53.5914724626253,0,16.8764148166779,0,0,5.74951183328391,0,5.10652739484071,10.8299809387936,0,52.6693261815377,42.4645694792313,0,11.126902983394,0,20.23,0,0,0,0,0,0,0,0,0,42.8333333333333,0.715789103510526
"2814_20_2",0.26,3.19036129051568,301.205522260295,8.43072142031815,7.01016242434307,7.01016242434307,5.09222415287502,3.67206368289558,3.67206368289558,2.94233228547871,2.94233228547871,1.44273962032849,1.44273962032849,0.875688805114755,0.875688805114755,0,4.79453718407182,0,11.4771729412134,0,11.5183324928484,6.06636706846161,0,20.7712115990719,9.96795704189442,0,152.094963004,1.54545454545455,2.18181818181818,2.63636363636364,0.5,-1.12,11,140.101,243.678176502278,7.98121457489879,2.86211097177121,1.89838362816511,65.4919896390202,10.8844444444444,0.347000537577605,10.8844444444444,0.272614326888739,0.162083333333333,0.272614326888739,-0.162083333333333,-0.347000537577605,1.20172,43.6837,152.197,1,3,0,0,0,0,1,1,2,1,3,0,1,0,0,0,60,4.98397852094721,5.82440449799993,0,0,5.55926689505201,0,4.79453718407182,0,4.98397852094721,0,13.8474743993812,6.92373719969062,17.6782011094715,0,1,0,0,0,9.96795704189442,0,26.6891176452333,0,27.9385036404338,0,0,5.55926689505201,0,0,0,9.96795704189442,0,6.92373719969062,31.283712938391,10.8609042525334,0,0,0,45.75,0,0,0,0,0,0,0,0,0,26.8333333333333,0.656846879558432
"2921_88_2",3.18,3.00612518337614,464.61623687665,13.7591485450643,9.65287760344577,13.6315882134288,8.41483266070778,5.0174952943383,8.70742731505676,2.92202858187072,7.02948186563142,1.62723463183884,4.97243289437864,1.00462707168354,3.594529410296,6.71860723236318,0,0,21.0783647808108,13.2137639290258,0,6.06636706846161,13.8474743993812,0,4.98397852094721,60.1809172444717,348.926283882,1.16666666666667,1.72222222222222,2.22222222222222,0.444444444444444,0.39,18,339.503,6946.35828133837,16.4443773790103,7.24656325326482,4.49424786815874,125.741182030409,5.9376562106324,0.403962031997671,5.9376562106324,0.381355943395299,0.0521296296296301,0.381355943395299,-2.91847883597884,-0.403962031997671,4.7181,77.432,350.591,0,4,0,0,0,0,1,1,5,0,9,0,6,0,0,0,102,4.52374716171182,5.02263331374133,5.15310981689279,5.87998833643537,0,6.71860723236318,9.04749432342363,0,4.98397852094721,0,34.8028196706975,19.9138414678429,11.8068560886386,18.2363972427672,1,13.5712414851355,53.3282829916994,0,4.98397852094721,0,13.8474743993812,13.2137639290258,21.2647435128371,0,5.87998833643537,4.52374716171182,0,5.87998833643537,41.5214269030607,18.197742449973,20.8543504120623,0,13.8474743993812,6.06636706846161,15.1983764443754,0,0,40.58,0,22.6746501707679,0,0,0,0,0,0,16.056113473167,7.24145857828728,0.548341319265241
"3089_11_0",0.54,3.37659627511419,423.808738758045,20.070703332936,16.8754120029022,16.8754120029022,13.1416201726856,8.0913683262029,8.0913683262029,5.36156136473578,5.36156136473578,3.15814569879125,3.15814569879125,2.16082667852658,2.16082667852658,0,0,0,40.3849004849969,17.8450178429595,0,0,57.3585144402166,0,14.9519355628416,28.4211777228003,390.22268268,0.444444444444444,0.62962962962963,0.777777777777778,0.8,-1.83,27,360.201,791400.015403068,23.2097298371077,13.3553450640505,7.36214510845709,159.430424822747,5.22119708994709,0.364182344554354,5.22119708994709,0.235187015516703,0.235956790123457,0.235187015516703,0.235956790123457,-0.364182344554354,-0.0857999999999972,98.5200000000001,390.441,0,12,0,0,0,0,1,1,12,0,12,0,15,0,0,0,156,28.4211777228003,40.3849004849969,0,17.8450178429595,0,0,14.6997291925514,0,14.9519355628416,0,0,0,42.6587852476652,0,1,28.4211777228003,17.8450178429595,0,14.9519355628416,0,0,97.7434149252136,0,0,0,14.6997291925514,17.8450178429595,0,0,97.9956212955037,28.4211777228003,0,0,0,0,0,0,103.77,0,0,0,0,0,0,0,0,0,62,0.373931651839213
"3229_00_3",1.94,3.82468420320749,51.8484714319643,7.32842712474619,4.8402850167831,11.1842711732419,4.24264068711929,2.48325853002279,6.9691341610084,2.03452248382485,4.27746029931765,1.13389341902768,5.89188303637179,0.214285714285714,5.78571428571428,0,0,0,0,5.41499046939678,21.3203585882457,0,0,0,63.7197755917974,0,383.735948656,0.666666666666667,0.888888888888889,0.888888888888889,1,1.92,9,379.671,93.4099095342171,10.92,5.55506148371695,3.21131985731272,89.6692099079814,3.46354166666667,0.0921087804074048,3.46354166666667,0.0111994829996032,0.333333333333333,0.0111994829996032,0.333333333333333,-0.0921087804074048,3.5524,57.609,387.735,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,63.7197755917974,0,26.7353490576425,0,0,0,63.7197755917974,0,0,5.41499046939678,0,21.3203585882457,0,0,0,0,0,0,63.7197755917974,21.3203585882457,0,5.41499046939678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39583333333333,0.647209116948753
"3268_87_9",3.12,2.32088843639644,697.841798391785,16.3424167926486,9.84021236500154,15.8876439331492,10.2517953153725,5.32835447296463,8.35207025703845,4.03247861819657,7.05619440227039,2.77434792452732,6.30909823077413,1.75155383841007,3.54182140574336,0,0,0,63.1791138430662,0,0,0,0,0,0,102.28124502946,455.74065068,0.318181818181818,0.5,0.681818181818182,0,0.36,22,459.754,82920.4099681529,17.191735785872,6.01727137996762,2.40240659130874,164.135886446099,6.10295225497606,0.446093195725509,6.10295225497606,0.191492912459141,0.00923910304862718,0.191492912459141,0.00923910304862718,-0.446093195725509,8.8118,93.112,459.754,0,2,0,1,1,2,0,2,2,0,10,0,0,0,0,0,116,9.4737259076001,20.0905332549653,22.9980473331356,0,0,0,0,0,0,0,92.8075191218601,0,0,20.0905332549653,3,9.4737259076001,92.8075191218601,0,0,0,0,0,40.1810665099306,0,22.9980473331356,9.4737259076001,0,22.9980473331356,92.8075191218601,0,0,0,0,0,40.1810665099306,0,0,18.46,0,48.3495165308922,0,0,0,0,0,0,0,11.5393723579967,0.246844949801005
"3296_90_0",0.68,3.82468420320749,55.8484714319643,7.32842712474619,4.97878326176456,8.15077633999397,4.24264068711929,2.58119157823162,4.82412939372442,2.08348900792926,3.20495791567566,1.23776710276378,3.61676191143583,0.254745136659989,1.89259577993939,0,0,0,18.6287543984226,10.6601792941229,0,0,0,0,31.8598877958987,10.2130547896814,259.90475376,1,1.33333333333333,1.33333333333333,1,0.88,9,251.861,93.4099095342171,9.88,4.65808715397924,2.5337170633849,71.5225822010907,8.75652777777778,0.395643875765226,8.75652777777778,0.0525097471465881,0,0.0525097471465881,-0.388888888888889,-0.395643875765226,0.7472,44.1926,261.941,2,2,0,0,0,0,0,0,2,2,4,0,4,0,0,0,56,10.2130547896814,0,0,0,0,0,0,0,0,0,31.8598877958987,0,16.0751697635196,13.2137639290258,0,10.2130547896814,31.8598877958987,0,0,5.41499046939678,0,23.8739432231487,0,0,0,0,0,0,31.8598877958987,34.0869980128301,0,5.41499046939678,0,0,0,0,0,40.46,0,0,0,0,0,0,0,0,0,18.3429166666667,0.733653877849948
"3380_34_5",1.72,2.3122378354878,505.942159243201,12.4138490834436,8.45345692012926,10.7212437581846,8.0585506480638,4.67486954115285,5.80876296018054,3.28885256961871,4.56892425730329,2.03482629692199,2.8003900677145,1.25327587815353,1.86668919951743,0,5.10652739484071,0,11.4990236665678,20.8174117745079,0,6.06636706846161,30.3318353423081,0,0,39.5396826244976,287.951162504,0.823529411764706,1.41176470588235,2,0,-1.09,17,282.489,6760.59152948362,12.3691042920026,5.04629634760633,2.97326723244803,113.306074987909,9.61955497116542,0.504203131684532,9.61955497116542,0.168713901663033,0.0522993827160492,0.168713901663033,-0.0522993827160492,-0.504203131684532,5.1447,69.6528,289.545,1,2,0,0,0,2,0,2,2,1,5,0,2,0,0,0,88,9.84339034864075,5.74951183328391,11.4990236665678,0,0,0,0,0,0,0,34.8028196706975,30.3318353423081,16.1116336959443,5.02263331374133,2,9.84339034864075,34.8028196706975,0,0,0,0,0,51.4661023519936,0,17.2485354998517,4.73686295380005,0,17.2485354998517,34.8028196706975,5.10652739484071,0,0,0,36.3982024107697,15.067899941224,0,0,29.46,0,17.4239577909353,0,0,0,0,0,0,0,26.409375542398,0.82868506280899
"3389_71_7",3.81,2.71165085727678,312.891930082127,10.0689141007523,5.92248737643461,10.4580610525453,5.77249092208876,3.29457702155064,5.56236385960601,2.9592234832152,6.23487467317113,2.28810350379905,6.32862690887419,1.44514618251181,3.73426341294061,14.0816986963677,0,0,10.0645727042272,0,0,0,12.1520402136678,0,0,69.6056393413951,295.828766144,0.769230769230769,1.07692307692308,1.23076923076923,0.428571428571429,1.22,13,296.795,774.42410755503,10.7283566301343,2.66438895850125,0.933642711106314,105.357632704072,6.11400462962963,0.172823992698435,6.11400462962963,0.172823992698435,0.192901234567902,0.105049138453815,-1.43325617283951,-0.105049138453815,4.3881,59.477,298.811,0,0,2,0,2,0,0,0,0,0,6,0,0,0,0,0,72,0,9.74834458288222,4.33335411348544,0,0,0,0,0,0,23.201879780465,58.5557997745978,0,0,10.0645727042272,2,0,69.6056393413951,0,0,0,14.0816986963677,0,22.216612917895,0,0,0,0,0,69.6056393413951,14.0816986963677,0,0,0,22.216612917895,0,0,0,0,0,36.0627932098765,0,0,0,0,0,0,-1.43325617283951,1.12046296296296,0.459538088178638
"3481_20_7",2.52,3.45554648381778,270.874024222135,8.59385812713468,5.16655843041616,8.19027421448998,5.03658126020919,2.62195434980289,4.1338122418398,1.88185243623687,3.45218163573653,1.14575034517939,2.74979706032517,0.591636623712594,1.4157600581968,0,0,0,15.7326529021662,10.0452666274827,0,6.06636706846161,0,0,0,52.1374270380922,228.901959816,0.909090909090909,1.27272727272727,1.63636363636364,0,0.18,11,227.885,256.346784769737,9.26944543828265,3.27699746822291,1.67267690881177,83.9843587240364,5.65487654320988,0.396223184576182,5.65487654320988,0.0837474024105464,0.213734567901235,0.0837474024105464,0.213734567901235,-0.396223184576182,3.8824,50.8944,230.909,2,1,0,0,0,1,0,1,1,1,5,0,0,0,0,0,60,5.73366747716218,0,0,0,0,0,0,0,0,0,46.4037595609301,6.06636706846161,0,25.7779195296489,1,0,52.0911458356136,0,0,0,0,5.73366747716218,26.1569003234269,0,0,5.73366747716218,5.68738627468356,0,46.4037595609301,0,0,0,0,6.06636706846161,20.0905332549653,0,0,26.02,0,22.5820987654321,0,0,0,0,0,0,0,8.19567901234568,0.531482782717944
"3761_42_0",0.51,3.10104515026347,573.930877358675,13.9746914946882,10.5370024363159,13.0644227891712,8.21547392359001,4.93465711024159,9.38210724999062,3.60311788675978,8.73621425301411,2.21029609346935,5.91418378258867,1.3728791648668,3.2600098393788,16.5558603687807,8.41779698432894,0,4.89548347551777,11.3129633249809,6.2557691835114,26.3523292194783,12.9901042681522,0,0,25.3780975737741,310.00985221,1.22222222222222,1.77777777777778,2.16666666666667,0.4,-0.46,18,295.213,5899.48469164151,15.5970125427594,5.6706872679137,3.76494681482575,112.237133750604,11.4587517452969,0.424129922049428,11.4587517452969,0.379519592856192,0.262023494583019,0.379519592856192,-3.24010061046023,-0.424129922049428,2.29462,73.2198,310.333,0,5,0,0,0,1,0,1,6,0,8,0,5,0,0,0,102,13.5712414851355,5.74951183328391,9.8372531364175,0,0,6.71860723236318,0,8.41779698432894,0,0,0,30.6862898967724,32.2822203547051,4.89548347551777,1,21.9890384694644,28.3627164574193,0,0,0,11.8192206752084,20.4753642660665,23.7625526970818,0,5.74951183328391,4.52374716171182,0,5.74951183328391,6.71860723236318,28.8931612503954,30.6916035484798,6.92373719969062,5.563451491697,23.0945846809026,0,0,0,61.83,0,1.82198819496935,0,0,0,0,0,0,38.3359619341564,8.73093875976317,0.777717778052589
"3766_81_2",1.41,2.90574955754954,336.148933575984,11.2591485450643,9.4103547080624,9.4103547080624,7.18507051020219,5.17110318032027,5.17110318032027,3.4866414961014,3.4866414961014,2.46908041306803,2.46908041306803,1.35140962691916,1.35140962691916,6.09324007093841,4.79453718407182,0,0,11.6674178794453,11.984273114623,0,7.04767198267719,24.2654682738464,19.1642630033876,4.73686295380005,207.125928784,1.46666666666667,2.13333333333333,2.73333333333333,0.416666666666667,-1.51,15,190.137,2424.34194413161,11.5641289844329,5.39042337351312,2.97605246934899,90.4459853190353,11.1110256046863,0.411848334717564,11.1110256046863,0.411848334717564,0.394311224489796,0.410057886445787,-0.425228647014362,-0.410057886445787,2.9183,60.2317,207.273,1,3,0,0,0,1,0,1,2,1,3,0,3,0,0,0,82,10.0536515578064,5.74951183328391,0,0,0,6.09324007093841,0,4.79453718407182,0,0,32.0465756047661,23.968546229246,7.04767198267719,0,1,9.53140013787187,6.09324007093841,0,5.31678860400633,0,26.1862020684686,7.04767198267719,29.8289197655434,0,5.74951183328391,10.0536515578064,4.79453718407182,5.74951183328391,0,13.1409120536156,0,0,31.7496535601656,24.2654682738464,0,0,0,38.33,0,0,0,0,0,0,0,0,0,34.8333333333333,0.827159870836304
"3811_49_2",1.31,2.34752830980993,366.161701262905,9.31155478787163,7.09671461530046,8.8076383872281,6.23409344815515,3.81224797341373,6.3682865751045,2.60223457715372,5.64422400190583,1.78453422732672,4.08442633899033,1.09750649164706,2.44538716115751,6.71860723236318,0,0,0,6.60688196451292,11.3129633249809,7.10979754127753,0,24.2654682738464,0,25.3780975737741,216.001001778,1.46153846153846,2.23076923076923,3,0.25,-0.41,13,207.126,1190.88020116886,9.15701000226869,3.38693205349793,1.76280223646658,81.8760199864946,5.4500462962963,0.423738274197945,5.4500462962963,0.380136257342897,0.473503086419753,0.380136257342897,-2.49331790123457,-0.423738274197945,2.4665,53.153,216.198,0,3,0,1,1,1,0,1,4,0,5,0,1,0,0,0,70,9.04749432342363,5.74951183328391,0,0,0,6.71860723236318,4.52374716171182,0,0,0,18.1991012053848,6.06636706846161,24.4801051216132,6.60688196451292,2,13.5712414851355,18.5254633210018,0,0,0,6.60688196451292,7.10979754127753,29.8289197655434,0,5.74951183328391,4.52374716171182,0,5.74951183328391,6.71860723236318,7.10979754127753,27.4612323765752,0,5.563451491697,24.2654682738464,0,0,0,27.69,0,5.07535619803477,0,0,0,0,0,0,15.7895474300831,8.94065192743764,0.673832554115166
"4130_42_1",3.46,3.53274622439521,367.508959707687,13.4307214203181,12.3090209150658,12.3090209150658,7.56971543855178,6.43896750790905,6.43896750790905,6.89310054925822,6.89310054925822,3.19398005178769,3.19398005178769,2.04180847871525,2.04180847871525,0,5.10652739484071,0,10.8299809387936,5.74951183328391,17.54772460632,5.563451491697,0,0,60.5988945347576,0,234.198365452,0.882352941176471,1.23529411764706,1.47058823529412,0.625,-0.98,17,208.175,2889.65521934589,14.0824219725343,4.36065145890851,3.02341027671213,105.875058015659,10.4800122826909,0.507340691974384,10.4800122826909,0.122540845644756,0.0185879629629628,0.122540845644756,-0.0185879629629631,-0.507340691974384,4.5496,74.8848000000001,234.383,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,96,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,60.5988945347576,33.9411570368106,0,0,1,5.10652739484071,0,0,0,0,65.7169629595539,0,28.8230886120142,0,5.74951183328391,0,0,5.74951183328391,0,5.10652739484071,17.2508025617196,0,65.1565148729253,12.1327341369232,0,0,0,20.23,0,0,0,0,0,0,0,0,0,34.6666666666667,0.755500801436178
